scene,object_name,object_id,symmetry,valid_points,pointnet_rot_deg,pointnet_trans_cm,final_rot_deg,final_trans_cm,icp_rot_improvement_deg,icp_trans_improvement_cm,icp_fitness,icp_rmse_cm,icp_quarter_turn_used,final_pass_5deg_1cm,rgb_path
2-70-3,a_lego_duplo,1,z2,105,7.142878005765192,1.5027496,13.392772711620463,1.3090430743055366,-6.2498947058552705,0.1937064879579522,0.07159353348729793,0.17519283237866456,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-3_color_kinect.png
1-91-8,potted_meat_can,48,z2|x2,605,12.285240084650614,0.5591099,12.285240084650614,0.5591099262237549,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-91-8_color_kinect.png
2-19-6,mustard_bottle,42,z2,919,12.179194150140589,0.29464084,12.179194150140589,0.29464083909988403,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-19-6_color_kinect.png
2-98-18,jenga,35,z2|x2,648,11.934443522696323,0.29149303,11.934443522696323,0.2914930284023285,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-98-18_color_kinect.png
2-82-14,b_lego_duplo,5,z4,72,11.921411161090827,0.39313304,11.921411161090827,0.3931330442428589,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-82-14_color_kinect.png
2-70-3,e_toy_airplane,21,z2,123,11.812334472344151,0.29595968,11.812334472344151,0.2959596812725067,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-70-3_color_kinect.png
2-6-14,e_lego_duplo,20,z2,89,11.00842250354517,0.74766076,11.00842250354517,0.747660756111145,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-6-14_color_kinect.png
2-36-15,bleach_cleanser,8,z2,1308,10.812568476733896,0.17576928,10.812568476733896,0.17576928436756134,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-36-15_color_kinect.png
2-93-13,jenga,35,z2|x2,683,10.56278383948987,0.095480315,10.56278383948987,0.09548031538724899,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-93-13_color_kinect.png
2-7-6,e_toy_airplane,21,z2,132,10.528922914434817,0.1916272,10.528922914434817,0.19162720441818237,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-7-6_color_kinect.png
1-62-18,cracker_box,14,z2|x2,80,10.46703148253422,0.5448381,10.46703148253422,0.5448380708694458,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-62-18_color_kinect.png
2-77-11,wood_block,58,z2|y2|x4,425,10.354874868800158,0.6726545,10.354874868800158,0.6726545095443726,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-77-11_color_kinect.png
2-72-13,bleach_cleanser,8,z2,1467,10.206061848158292,0.5869894,10.206061848158292,0.5869894027709961,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-72-13_color_kinect.png
2-69-12,e_toy_airplane,21,z2,132,0.58582854841629,0.06366596,9.89452717492789,0.23282341977732177,-9.3086986265116,-0.16915745606796737,0.30618892508143325,0.1652551052904833,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-69-12_color_kinect.png
1-49-20,pudding_box,51,z2|x2,158,9.800034696043342,0.21488932,9.800034696043342,0.2148893177509308,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\1-49-20_color_kinect.png
2-58-11,bleach_cleanser,8,z2,1327,9.396568016759538,0.13467401,9.396568016759538,0.13467401266098022,0.0,0.0,0.0,0.0,False,False,C:\Users\Owner\Desktop\Fall2023\CSE275\6D Pose\training_data_filtered\training_data\v2.2\2-58-11_color_kinect.png
